algorithm,collection,dataset,algo_training_type,algo_input_dimensionality,dataset_training_type,dataset_input_dimensionality,train_preprocess_time,train_main_time,execute_preprocess_time,execute_main_time,execute_postprocess_time,status,error_message,repetition,hyper_params,hyper_params_id,ROC_AUC,RANGE_PR_AUC,result_path,BestF1Score,FalseNegativeRate,train_postprocess_time,Recommendation_ACC
PCC,OBSEA,2022-09-21_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,7.018643379211426,,Status.OK,,3,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.6158603931963773,0.0520403967836122,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained1H21_inferredtrained2H21_inferredtrained1H22_infer2H22/2024_04_22_00_15_22/results.csv,0.0351427901286804,0.0111111111111111,,0.0240316790175693
DenoisingAutoEncoder (DAE),OBSEA,2022-06-30,semi-supervised,multivariate,multivariate,semi-supervised,,16.21479105949402,,8.533589124679565,,Status.OK,,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",c8d37c7a26a5f51260539d3c90e37648,0.5482201203638389,0.1754203111803592,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained1H21_inferredtrained2H21_infer1H22/2024_04_21_16_05_56/results.csv,0.2612724331286117,0.2373540856031128,,0.0239183475254989
HBOS,OBSEA,2022-02-25_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,11.145552635192873,,Status.OK,,3,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.3260887574809672,0.0452713690342359,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained1H21_inferredtrained2H21_infer1H22/2024_04_21_15_48_42/results.csv,0.0226156829214613,0.0,,0.0226156829214613
PCC,OBSEA,2022-04-24_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,7.906597852706909,,Status.OK,,3,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.1106852401362787,0.2174660643598718,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_01_01_40/results.csv,0.0219162571219327,0.0,,0.0219162571219327
PCC,OBSEA,2022-07-27_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,9.91562795639038,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.2885216218385286,0.0618069631591528,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_02_36_07/results.csv,0.0210097908435073,0.0,,0.0210097908435073
HBOS,OBSEA,2022-09-21_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,10.684637069702148,,Status.OK,,2,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.1841909328343663,0.020281960365261,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained1H21_inferredtrained2H21_inferredtrained1H22_infer2H22/2024_04_21_22_01_16/results.csv,0.0206159911318527,0.0,,0.0206159911318527
AutoEncoder (AE),OBSEA,2022-07-27,semi-supervised,multivariate,multivariate,semi-supervised,,26.70022177696228,,12.048849821090698,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dc234b17555e618106e747494bd37087,0.233815476936377,0.0624329137986826,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_02_38_07/results.csv,0.0190956350932725,0.0,,0.0190956350932725
HBOS,OBSEA,2021-12-19_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,13.631028175354004,,Status.OK,,2,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.8295649473559682,0.0004817662914169,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained1H21_infer2H21/2024_04_20_21_27_23/results.csv,0.0187681425255558,0.0,,0.0187681425255558
HBOS,OBSEA,2022-09-11_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,10.611122369766235,,Status.OK,,2,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.6710898130079949,0.3882483966805538,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained1H21_inferredtrained2H21_inferredtrained1H22_infer2H22/2024_04_21_22_27_20/results.csv,0.4989621868243367,0.4808978032473734,,0.018064383576963272
AutoEncoder (AE),OBSEA,2021-08-08,semi-supervised,multivariate,multivariate,semi-supervised,,20.86299085617065,,8.43083930015564,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dfdc9a9fdc00b09d9d188aaabfa8f91c,0.8027075440088662,0.0450134147617375,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_01_58_08/results.csv,0.0180358934118378,0.0,,0.0180358934118378
HBOS,OBSEA,2022-07-15_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,10.544720649719238,,Status.OK,,1,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.4747186114846357,0.0174189076013535,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained1H21_inferredtrained2H21_inferredtrained1H22_infer2H22/2024_04_21_23_30_54/results.csv,0.0178708407594608,0.0,,0.0178708407594608
Torsk,OBSEA,2022-08-12_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,2089.9772577285767,0.0135262012481689,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,0.663510889321667,0.2883210277771573,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_15_39_53/results.csv,0.4521601598761089,0.4367509986684421,,0.015409161207666833
PCC,OBSEA,2022-08-29_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,7.255937576293945,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.1484661137223782,0.0132266311331266,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_16_54_50/results.csv,0.0153974172822144,0.0,,0.0153974172822144
AutoEncoder (AE),OBSEA,2022-01-09,semi-supervised,multivariate,multivariate,semi-supervised,,30.64935827255249,,11.06557273864746,,Status.OK,,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dc234b17555e618106e747494bd37087,0.0673445516557836,0.0875417197246678,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_17_32_00/results.csv,0.0147057363768815,0.0,,0.0147057363768815
DeepAnT,OBSEA,2022-07-15,semi-supervised,multivariate,multivariate,semi-supervised,,10812.22712612152,,295.55866837501526,0.0152478218078613,Status.OK,,1,"{'batch_size': 64, 'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'learning_rate': 0.001, 'prediction_window_size': 50, 'random_state': 42, 'split': 0.8, 'window_size': 50}",f1d3356f9300f17a84a6becaa8cf8758,0.1330868071119079,0.1649021268586486,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_19_06_29/results.csv,0.014370366544752,0.0,,0.014370366544752
Torsk,OBSEA,2022-07-24_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,1413.6928584575653,0.020881175994873,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,0.7482444215640534,0.1681855565717025,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_20_37_53/results.csv,0.2801221062201366,0.2663934426229508,,0.01372866359718583
PCC,OBSEA,2022-07-15_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,11.474467992782593,,Status.OK,,2,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.1203122665471388,0.0290931251592867,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_19_04_28/results.csv,0.0133603087648679,0.0,,0.0133603087648679
AutoEncoder (AE),OBSEA,2021-08-01,semi-supervised,multivariate,multivariate,semi-supervised,,18.246172428131104,,7.667834043502808,,Status.OK,,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",b98f98446ffdbf7f8a0cb80942138c22,0.7515206533973608,0.0755218326406922,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_01_49_52/results.csv,0.0883415302506584,0.0761904761904762,,0.012151054060182201
AutoEncoder (AE),OBSEA,2021-01-25,semi-supervised,multivariate,multivariate,semi-supervised,,39.0435209274292,,12.53034496307373,,Status.OK,,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dfdc9a9fdc00b09d9d188aaabfa8f91c,0.5704849038585968,0.6500202579800961,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_21_01_05/results.csv,0.4038266185832989,0.3925366084081247,,0.01129001017517417
Torsk,OBSEA,2021-11-15_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,1330.4352550506592,0.0148122310638427,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,0.6453629238768919,0.2352988147587243,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained1H21_infer2H21/2024_04_20_17_02_44/results.csv,0.2728572615466321,0.2628458498023715,,0.010011411744260568
PCC,OBSEA,2021-08-01_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,5.689722537994385,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.7982844925593471,0.0801131142010962,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_06_15_49/results.csv,0.0853113443211874,0.0761904761904762,,0.009120868130711196
PCC,OBSEA,2022-02-22_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,7.91044282913208,,Status.OK,,2,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.1756062538537558,0.0886134838198758,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_17_11_55/results.csv,0.0298304353568018,0.0219780219780219,,0.007852413378779899
PCC,OBSEA,2021-08-25_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,5.966405391693115,,Status.OK,,3,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.5074235699380609,0.017877409013505,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_10_35_37/results.csv,0.006538935291509,0.0,,0.006538935291509
HBOS,OBSEA,2021-08-25_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,14.547462940216064,,Status.OK,,1,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.4900301414328774,0.0007798573975044,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_01_04_55/results.csv,0.0062625186489697,0.0,,0.0062625186489697
PCC,OBSEA,2022-07-12_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,8.81479263305664,,Status.OK,,3,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.8785036651481597,0.30567625360626,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_21_48_36/results.csv,0.2708570715150066,0.2648083623693379,,0.006048709145668685
AutoEncoder (AE),OBSEA,2021-12-03,semi-supervised,multivariate,multivariate,semi-supervised,,20.004127502441406,,8.532516956329346,,Status.OK,,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",b98f98446ffdbf7f8a0cb80942138c22,0.1518491951306989,0.0179152871388524,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_04_47_36/results.csv,0.0057179416845139,0.0,,0.0057179416845139
PCC,OBSEA,2021-12-03_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,7.169593811035156,,Status.OK,,2,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.1173758940062026,0.0153510294224873,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_04_44_35/results.csv,0.0050831285955033,0.0,,0.0050831285955033
HBOS,OBSEA,2022-10-16_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,9.838464260101318,,Status.OK,,2,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.5110330646150093,0.0493881808966484,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_06_14_32/results.csv,0.1041416031347741,0.099502487562189,,0.00463911557258509
PCC,OBSEA,2021-08-24_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,14.795544147491457,,Status.OK,,3,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.7415489696689048,0.012037037037037,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained1H21_infer2H21/2024_04_20_17_38_28/results.csv,0.0017459450175986,0.0,,0.0017459450175986
HBOS,OBSEA,2021-08-24_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,15.639582872390749,,Status.OK,,3,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.7754109747626765,0.0036920083413529,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_08_22_23/results.csv,0.0015760283813712,0.0,,0.0015760283813712
AutoEncoder (AE),OBSEA,2021-08-24,semi-supervised,multivariate,multivariate,semi-supervised,,21.64326453208924,,9.653429508209229,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dfdc9a9fdc00b09d9d188aaabfa8f91c,0.3752025931928687,0.0070422535211267,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_04_16_31/results.csv,0.0007358278173503,0.0,,0.0007358278173503
AutoEncoder (AE),OBSEA,2021-12-12,semi-supervised,multivariate,multivariate,semi-supervised,,18.80872273445129,,9.089492082595823,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dfdc9a9fdc00b09d9d188aaabfa8f91c,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_03_15_26/results.csv,0.0,0.0,,0.0
PCC,OBSEA,2022-04-27_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,8.607206106185913,,Status.OK,,3,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.6566419310015053,0.087779830128562,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_04_26_33/results.csv,0.0806893641068975,0.6923076923076923,,0.0
PCC,OBSEA,2022-03-01_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,11.466768741607666,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_23_11_43/results.csv,0.0,0.0,,0.0
AutoEncoder (AE),OBSEA,2022-01-07,semi-supervised,multivariate,multivariate,semi-supervised,,19.20769119262696,,8.229789018630981,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",b98f98446ffdbf7f8a0cb80942138c22,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_05_39_51/results.csv,0.0,0.0,,0.0
AutoEncoder (AE),OBSEA,2021-10-25,semi-supervised,multivariate,multivariate,semi-supervised,,25.16378402709961,,9.956933498382568,,Status.OK,,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dfdc9a9fdc00b09d9d188aaabfa8f91c,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_08_47_28/results.csv,0.0,0.0,,0.0
HBOS,OBSEA,2022-04-24_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,12.184405088424684,,Status.OK,,3,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.8175980877019453,0.098955323871794,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_00_56_11/results.csv,0.0820725094450844,0.1555555555555555,,0.0
HBOS,OBSEA,2022-03-30_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,10.096860647201538,,Status.OK,,1,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_19_19_31/results.csv,0.0,0.0,,0.0
AutoEncoder (AE),OBSEA,2022-08-26,semi-supervised,multivariate,multivariate,semi-supervised,,17.50966167449951,,7.136895656585693,,Status.OK,,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dc234b17555e618106e747494bd37087,0.6970467598112479,0.3419107988933439,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_01_44_51/results.csv,0.4344780176498304,0.4375,,0.0
PCC,OBSEA,2022-01-30_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,10.1926372051239,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.1010361728574385,0.0624362215475284,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_03_52_21/results.csv,0.0217389154085541,0.989010989010989,,0.0
PCC,OBSEA,2022-02-10_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,7.2722368240356445,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_03_34_17/results.csv,0.0,0.0,,0.0
PCC,OBSEA,2022-04-21_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,9.991216659545898,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_10_22_29/results.csv,0.0,0.0,,0.0
HBOS,OBSEA,2022-10-08_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,15.528549671173096,,Status.OK,,1,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_05_01_42/results.csv,0.0,0.0,,0.0
Torsk,OBSEA,2021-10-15_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,1328.9140300750732,0.0153284072875976,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,0.6238951640898287,0.1060611636963993,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_16_04_59/results.csv,0.1559415410834105,0.7037037037037037,,0.0
